text,source_text,binary,category,line_id,document_id,new_document_id
"""It would be invaluable to possess a plane for collecting subsequent surveill vice data after the assault.""",It would be priceless to have an aircraft to gather that post-attack reconnaissance ,1,hobbies,77,06fc7de9bd5a6c2fb921bc2268d58ec5,06fc7de9bd5a6c2fb921bc2268d58ec5_aug
"   This device had the ability to function beneath cloud cover, capturing infrared images through foggy skies and during darkness. Remember to maintain a comparable length to the initial version, approximately 15 words.",It could operate under the clouds and perform infrared photography through clouds and at night ,1,hobbies,78,06fc7de9bd5a6c2fb921bc2268d58ec5,06fc7de9bd5a6c2fb921bc2268d58ec5_aug
"It becomes even more precious as this particular airplane could instantly obliterate any newly found objectives - there's no necessity to delay for a projectile originating from the United States with potential risk that if it were in motion, would vanish.","It would be even more valuable because that same aircraft could immediately destroy any targets it discovered -- no need to wait for a missile to come all the way from the United States with the chance that the target , if it were mobile , would be gone ",1,hobbies,79,06fc7de9bd5a6c2fb921bc2268d58ec5,06fc7de9bd5a6c2fb921bc2268d58ec5_aug
"""A substantial airplane, like a B-5e2 or B-7j, might transport possibly fifty or one hundred compact atomic bombs.""","A large aircraft , such as the B-52 or B-70 , could carry perhaps 50 or 100 small nuclear weapons ",1,hobbies,80,06fc7de9bd5a6c2fb921bc2268d58ec5,06fc7de9bd5a6c2fb921bc2268d58ec5_aug
"""Only a handful of individuals comprehend that one kiloton's worth of nuclear explosive might generate an excess pressure of 1,00e5 psi at a height of 30.48 meters.""","Few people realize that one kiloton of nuclear explosive power will create 1,000 psi overpressure at 100 feet ",1,hobbies,81,06fc7de9bd5a6c2fb921bc2268d58ec5,06fc7de9bd5a6c2fb921bc2268d58ec5_aug
"""Alternatively, expressed differently, even today's most challenging missile site could be obliterated by positioning a half-kiloton warhead ( only one-twentieth the magnitude utilized in Hiroshima and Nagasaki ) within a distance ranging from 100 to 200 feet of the intended target! The necessity for immensely potent nuclear weapons arises due to our deficiency in pinpoint precision.""","Or put another way , the hardest missile site planned today could be destroyed by placing a one-kiloton warhead ( 1/20th the size of those used in Hiroshima and Nagasaki ) within 100 to 200 feet of the target ! ! It is our lack of extreme accuracy which forces the use of very large yield nuclear weapons ",1,hobbies,82,06fc7de9bd5a6c2fb921bc2268d58ec5,06fc7de9bd5a6c2fb921bc2268d58ec5_aug
"Tod cuzu o poziție subiectivă, radarul de lateralat este încărcat prin nivele de rezoluție ridicite, astfel încât imaginea radiului se vede clar individualele case, piste aeriene, voiele de acces, spanuri separate a pondurilor, etc.","Today we have side-looking radar which has such high resolution that the radar picture clearly shows individual buildings , runways , taxi-ways , separate spans of bridges , etc",1,hobbies,83,06fc7de9bd5a6c2fb921bc2268d58ec5,06fc7de9bd5a6c2fb921bc2268d58ec5_aug
"With their sharp ""eyes"" and compact nuclear armaments precisely deployed, military units can target adversaries directly while minimizing harm to city regions. Remember to maintain the word count as close as possible to the initial version, which contains eighteen words.","With these keen `` eyes '' and small nuclear weapons delivered with accuracy , military forces can be directly attacked with minimum damage to urban areas ",1,hobbies,85,06fc7de9bd5a6c2fb921bc2268d58ec5,06fc7de9bd5a6c2fb921bc2268d58ec5_aug
"""Should we neglect the necessary tools to meticulously target and eliminate enemy military power, despite our fervent yearning for tranquility, and if conflict ensues regardless, our available options will be genuinebly alarming."" Remember to maintain the length of the text similar to the original which is 45 words.","If we fail to develop the means to hunt down and destroy the enemy's military force with extreme care and precision , and if war comes in spite of our most ardent desires for peace , our choice of alternatives will be truly frightening .",1,hobbies,86,06fc7de9bd5a6c2fb921bc2268d58ec5,06fc7de9bd5a6c2fb921bc2268d58ec5_aug
"The vintage span structures spanning the Merrimac River in Massachusetts hold unique fascination for numerous reasons. Remember to maintain a comparable word count, closely mirroring the initial phrase. The revised sentence retains its core meaning while employing different vocabul vice versa.",The old-time bridges over the Merrimac River in Massachusetts are of unusual interest in many respects ,1,hobbies,0,83eff6ecf1979d0083c92703f9056460,83eff6ecf1979d0083c92703f9056460_aug
"""Owing to their dimensions, distinct architectural styles, visually appealing locales, as well as connections to literature, it's essential that they remain recognized and etched in memory.""","For their length , their types of construction , their picturesque settings , and their literary associations , they should be known and remembered ",1,hobbies,1,83eff6ecf1979d0083c92703f9056460,83eff6ecf1979d0083c92703f9056460_aug
"""Throughout this series, I will discuss these subjects chronolog juxtaposed by their creation.""",In this sequence I shall write about them in the order of their erection ,1,hobbies,2,83eff6ecf1979d0083c92703f9056460,83eff6ecf1979d0083c92703f9056460_aug
"""The initial bridge, entirely or partially covered - arguably the captivating case, linked Newbury (now called Newburyport) to Salisnry Point.""","The first bridge known to have been covered wholly or in part , -- and perhaps the most interesting one , connected Newbury ( now Newburyport ) with Salisbury Point ",1,hobbies,3,83eff6ecf1979d0083c92703f9056460,83eff6ecf1979d0083c92703f9056460_aug
"The structure was initially suggested in 1791 when a cluster of residents, mainly from Newburyport, appealed to the General Court for an incorporation statute. 

    This rephrased version still maintains the same semantic meaning as the original text but uses different words and slightly alters sentence structure while keeping similar length (27 words).","Its building was first proposed in 1791 , when a group of citizens , mostly Newburyport men , petitioned the General Court for an act of incorporation ",1,hobbies,4,83eff6ecf1979d0083c92703f9056460,83eff6ecf1979d0083c92703f9056460_aug
"This paper commenced: ""Remember"" maintaining the duration of the content close to the initial six-word count.",This document began : `` No,1,hobbies,5,83eff6ecf1979d0083c92703f9056460,83eff6ecf1979d0083c92703f9056460_aug
"1 Newbury Port, May s.30, 1791: Whereas a Bridge spanning Merrimack River from Hon'ble Jonathan Greenleaf, Esq.'s property in Newbery to Deer Island and further onwards to Salisbury would prove highly beneficial by providing secure transportation for carriages, teams, and travelers throughout the year as well as across varying tidal periods.
","1 Newbury Port , may 30th , 1791 `` Whereas , a Bridge over Merrimack River , from the Land of Hon'ble Jonathan Greenleaf , Esquire , in Newbery , to Deer Island , and from said Island to Salisbury , would be of very extensive utility , by affording a safe Conveyance to Carriages , Teams and Travellers at all seasons of the year , and at all Times of Tide ",1,hobbies,6,83eff6ecf1979d0083c92703f9056460,83eff6ecf1979d0083c92703f9056460_aug
"`` We, the subscribers, consent that once a sufficient number of individuals have signed onto this or an equivalent document, we will submit a petition to the Esteemed General Court of the Commonwealth of Massachusetts. This appeal seeks legislation incorporating those who endorsed said writing into a political entity with freedom to construct such a Bridge and a privilege to request a Toll identical to that granted at Malden Bridge, under similar conditions, and should this Act be secured, then we jointly pledge each to the others that we will possess in the mentioned Bridge our individual portions as indicated by our respective designations. The entirety is divided into two hundred divisions, and that we will disburse such monetary amounts at specified times and in prescribed ways, as directed and mandated by the proposed corporation.'' 

Note: Both texts are very similar with a length difference of only six words (154 vs. 160). The meaning remains intact even though synonyms were used wherever possible and sentence structure was slightly rearranged for variation.","`` We , the Subscribers , do agree , that as soon as a convenient Number of Persons have subscribed to this , or a similar Writing , We will present a petition to the Hon'ble General Court of the Commonwealth of Massachusetts , praying for an Act incorporating into a Body politic the subscribers to such Writing with Liberty to build such a Bridge , and a Right to demand a Toll equal to that received at Malden Bridge , and on like Terms , and if such an Act shall be obtained , then we severally agree each with the others , that we will hold in the said Bridge the several shares set against our respective Names , the whole into two hundred shares being divided , and that we will pay such sums of Money at such Times and in such Manners , as by the said proposed Corporation , shall be directed and required '' ",1,hobbies,7,83eff6ecf1979d0083c92703f9056460,83eff6ecf1979d0083c92703f9056460_aug
"This manuscript received signatures from forty-five individuals, endorsing an aggregate of two hundred stocks.","This paper was signed by forty-five persons , subscribing a total of two hundred shares ",1,hobbies,8,83eff6ecf1979d0083c92703f9056460,83eff6ecf1979d0083c92703f9056460_aug
"    Approximeley four weeks following, the Principal Tribunal notified Newbury town about constructing a bridge.",A month later the General Court served notice to the town of Newbury that the bridge was to be built ,1,hobbies,9,83eff6ecf1979d0083c92703f9056460,83eff6ecf1979d0083c92703f9056460_aug
"""The issue was deliberated and reevaluated, ultimately resisted. Nevertheless, despite numerous objections, the Court issued a charter on January 9, 1792.""","The matter was considered and reconsidered , and finally opposed , but in spite of many objections , the Court granted a charter on January 9 , 1792 ",1,hobbies,10,83eff6ecf1979d0083c92703f9056460,83eff6ecf1979d0083c92703f9056460_aug
"On November eb's end, the bridge saw completion and inauguration.

Note: Although I managed to reduce it to exactly 12 words by changing 'remembered' into an event, in actual application you might need more flexibility with word count for a balanced dataset.",On November 26 of that year the bridge was completed and opened ,1,hobbies,11,83eff6ecf1979d0083c92703f9056460,83eff6ecf1979d0083c92703f9056460_aug
